"","Point.Forecast","Lo.80","Hi.80","Lo.95","Hi.95"
"2030.346",65360.3350567224,41190.2613353418,89530.408778103,28395.3971867016,102325.272926743
"2030.365",65369.7576313253,41156.01600775,89583.4992549006,28338.0354680439,102401.479794607
"2030.385",65379.1802059282,41121.8492907275,89636.511121129,28280.793973877,102477.566437979
"2030.404",65388.6027805312,41087.7607612545,89689.4447998079,28223.6720572482,102553.533503814
"2030.423",65398.0253551341,41053.7500000915,89742.3007101767,28166.6690769859,102629.381633282
"2030.442",65407.447929737,41019.8165917324,89795.0792677417,28109.7843976285,102705.111461846
"2030.462",65416.87050434,40985.9601243579,89847.7808843221,28053.0173893525,102780.723619327
"2030.481",65426.2930789429,40952.1801897898,89900.405968096,27996.3674279035,102856.218729982
"2030.500",65435.7156535459,40918.4763834466,89952.9549236452,27939.8338945271,102931.597412565
"2030.519",65445.1382281488,40884.8483042983,90005.4281519993,27883.4161759014,103006.860280396
"2030.538",65454.5608027517,40851.2955548242,90057.8260506793,27827.1136640702,103082.007941433
"2030.558",65463.9833773547,40817.8177409687,90110.1490137406,27770.9257563783,103157.040998331
"2030.577",65473.4059519576,40784.4144721004,90162.3974318148,27714.8518554059,103231.960048509
"2030.596",65482.8285265606,40751.0853609696,90214.5716921515,27658.891368906,103306.765684215
"2030.615",65492.2511011635,40717.8300236682,90266.6721786588,27603.0437097416,103381.458492585
"2030.635",65501.6736757664,40684.6480795888,90318.6992719441,27547.3082958242,103456.039055709
"2030.654",65511.0962503694,40651.5391513858,90370.653349353,27491.6845500532,103530.507950686
"2030.673",65520.5188249723,40618.5028649357,90422.5347850089,27436.1719002564,103604.865749688
"2030.692",65529.9413995752,40585.5388492994,90474.3439498511,27380.7697791312,103679.113020019
"2030.712",65539.3639741782,40552.6467366838,90526.0812116726,27325.4776241866,103753.25032417
"2030.731",65548.7865487811,40519.8261624049,90577.7469351573,27270.2948776867,103827.278219876
"2030.750",65558.2091233841,40487.0767648511,90629.3414819171,27215.220986594,103901.197260174
"2030.769",65567.631697987,40454.3981854468,90680.8652105272,27160.2554025147,103975.007993459
"2030.788",65577.0542725899,40421.7900686174,90732.3184765625,27105.3975816443,104048.710963536
"2030.808",65586.4768471929,40389.2520617536,90783.7016326321,27050.6469847135,104122.306709672
"2030.827",65595.8994217958,40356.7838151775,90835.0150284141,26996.0030769358,104195.795766656
"2030.846",65605.3219963988,40324.384982108,90886.2590106895,26941.4653279556,104269.178664842
"2030.865",65614.7445710017,40292.0552186279,90937.4339233755,26887.0332117967,104342.455930207
"2030.885",65624.1671456046,40259.7941836504,90988.5401075589,26832.706206812,104415.628084397
"2030.904",65633.5897202076,40227.6015388869,91039.5779015283,26778.4837956338,104488.695644781
"2030.923",65643.0122948105,40195.4769488148,91090.5476408062,26724.3654651245,104561.659124496
"2030.942",65652.4348694134,40163.4200806463,91141.4496581806,26670.3507063289,104634.519032498
"2030.962",65661.8574440164,40131.4306042967,91192.2842837361,26616.4390144262,104707.275873607
"2030.981",65671.2800186193,40099.5081923541,91243.0518448845,26562.6298886831,104779.930148556
"2031.000",65680.7025932223,40067.6525200494,91293.7526663951,26508.922832408,104852.482354037
"2031.019",65690.1251678252,40035.863265226,91344.3870704244,26455.3173529051,104924.932982745
"2031.038",65699.5477424281,40004.140108311,91394.9553765452,26401.8129614297,104997.282523427
"2031.058",65708.9703170311,39972.4827322861,91445.4579017761,26348.409173144,105069.531460918
"2031.077",65718.392891634,39940.8908226587,91495.8949606093,26295.1055070735,105141.680276195
"2031.096",65727.8154662369,39909.3640674347,91546.2668650392,26241.9014860639,105213.72944641
"2031.115",65737.2380408399,39877.9021570898,91596.57392459,26188.7966367389,105285.679444941
"2031.135",65746.6606154428,39846.5047845429,91646.8164463427,26135.7904894587,105357.530741427
"2031.154",65756.0831900458,39815.1716451291,91696.9947349624,26082.8825782781,105429.283801813
"2031.173",65765.5057646487,39783.9024365729,91747.1090927245,26030.0724409068,105500.939088391
"2031.192",65774.9283392516,39752.6968589621,91797.1598195411,25977.3596186688,105572.497059835
"2031.212",65784.3509138546,39721.5546147224,91847.1472129868,25924.7436564631,105643.958171246
"2031.231",65793.7734884575,39690.4754085912,91897.0715683238,25872.2241027251,105715.32287419
"2031.250",65803.1960630604,39659.4589475935,91946.9331785274,25819.8005093878,105786.591616733
"2031.269",65812.6186376634,39628.5049410165,91996.7323343103,25767.4724318443,105857.764843482
"2031.288",65822.0412122663,39597.6131003851,92046.4693241475,25715.2394289103,105928.842995622
"2031.308",65831.4637868693,39566.7831394387,92096.1444342999,25663.1010627877,105999.826510951
"2031.327",65840.8863614722,39536.0147741064,92145.757948838,25611.0568990278,106070.715823917
"2031.346",65850.3089360751,39505.3077224844,92195.3101496658,25559.1065064958,106141.511365654
"2031.365",65859.7315106781,39474.6617048127,92244.8013165434,25507.2494573357,106212.21356402
"2031.385",65869.154085281,39444.0764434523,92294.2317271098,25455.4853269352,106282.822843627
"2031.404",65878.576659884,39413.5516628625,92343.6016569054,25403.8136938915,106353.339625876
"2031.423",65887.9992344869,39383.0870895795,92392.9113793943,25352.2341399774,106423.764328996
"2031.442",65897.4218090898,39352.6824521937,92442.161165986,25300.7462501081,106494.097368072
"2031.462",65906.8443836928,39322.3374813287,92491.3512860568,25249.3496123077,106564.339155078
"2031.481",65916.2669582957,39292.0519096199,92540.4820069715,25198.0438176774,106634.490098914
"2031.500",65925.6895328986,39261.8254716936,92589.5535941037,25146.828460363,106704.550605434
"2031.519",65935.1121075016,39231.6579041459,92638.5663108573,25095.7031375233,106774.52107748
"2031.538",65944.5346821045,39201.548945523,92687.5204186861,25044.667449299,106844.40191491
"2031.558",65953.9572567075,39171.4983363003,92736.4161771146,24993.7209987817,106914.193514633
"2031.577",65963.3798313104,39141.5058188633,92785.2538437575,24942.8633919837,106983.896270637
"2031.596",65972.8024059133,39111.5711374871,92834.0336743395,24892.0942378078,107053.510574019
"2031.615",65982.2249805163,39081.694038318,92882.7559227146,24841.413148018,107123.036813015
"2031.635",65991.6475551192,39051.8742693534,92931.420840885,24790.8197372099,107192.475373028
"2031.654",66001.0701297222,39022.111580424,92980.0286790204,24740.3136227822,107261.826636662
"2031.673",66010.4927043251,38992.4057231741,93028.5796854761,24689.894424908,107331.090983742
"2031.692",66019.915278928,38962.7564510442,93077.0741068119,24639.5617665069,107400.268791349
"2031.712",66029.337853531,38933.1635192523,93125.5121878096,24589.3152732172,107469.360433845
"2031.731",66038.7604281339,38903.6266847761,93173.8941714917,24539.1545733683,107538.3662829
"2031.750",66048.1830027368,38874.1457063356,93222.2202991381,24489.0792979542,107607.286707519
"2031.769",66057.6055773398,38844.7203443753,93270.4908103042,24439.0890806066,107676.122074073
"2031.788",66067.0281519427,38815.3503610472,93318.7059428382,24389.1835575682,107744.872746317
"2031.808",66076.4507265456,38786.0355201939,93366.8659328974,24339.3623676674,107813.539085424
"2031.827",66085.8733011486,38756.7755873314,93414.9710149658,24289.6251522921,107882.121450005
"2031.846",66095.2958757515,38727.5703296332,93463.0214218699,24239.9715553647,107950.620196138
"2031.865",66104.7184503545,38698.4195159133,93511.0173847956,24190.4012233169,108019.035677392
"2031.885",66114.1410249574,38669.3229166106,93558.9591333042,24140.913805065,108087.36824485
"2031.904",66123.5635995604,38640.2803037725,93606.8468953482,24091.5089519858,108155.618247135
"2031.923",66132.9861741633,38611.2914510394,93654.6808972871,24042.1863178921,108223.786030434
"2031.942",66142.4087487662,38582.3561336293,93702.4613639031,23992.9455590095,108291.871938523
"2031.962",66151.8313233692,38553.4741283221,93750.1885184162,23943.7863339524,108359.876312786
"2031.981",66161.2538979721,38524.6452134447,93797.8625824995,23894.7083037009,108427.799492243
"2032.000",66170.676472575,38495.8691688559,93845.4837762941,23845.7111315782,108495.641813572
"2032.019",66180.099047178,38467.1457759318,93893.0523184242,23796.7944832277,108563.403611128
"2032.038",66189.5216217809,38438.4748175509,93940.568426011,23747.9580265911,108631.085216971
"2032.058",66198.9441963838,38409.85607808,93988.0323146877,23699.2014318856,108698.686960882
"2032.077",66208.3667709868,38381.2893433598,94035.4441986138,23650.5243715829,108766.209170391
"2032.096",66217.7893455897,38352.7744006908,94082.8042904886,23601.9265203872,108833.652170792
"2032.115",66227.2119201927,38324.3110388196,94130.1128015657,23553.4075552142,108901.016285171
"2032.135",66236.6344947956,38295.8990479248,94177.3699416664,23504.9671551699,108968.301834421
"2032.154",66246.0570693985,38267.5382196039,94224.5759191931,23456.6050015301,109035.509137267
"2032.173",66255.4796440015,38239.2283468596,94271.7309411433,23408.3207777197,109102.638510283
"2032.192",66264.9022186044,38210.9692240866,94318.8352131222,23360.1141692927,109169.690267916
"2032.212",66274.3247932074,38182.7606470587,94365.888939356,23311.9848639118,109236.664722503
"2032.231",66283.7473678103,38154.6024129156,94412.8923227049,23263.9325513293,109303.562184291
"2032.250",66293.1699424132,38126.4943201506,94459.8455646759,23215.9569233669,109370.38296146
"2032.269",66302.5925170162,38098.4361685973,94506.748865435,23168.0576738968,109437.127360135
"2032.288",66312.0150916191,38070.4277594179,94553.6024238203,23120.2344988228,109503.795684415
"2032.308",66321.437666222,38042.4688950904,94600.4064373537,23072.487096061,109570.388236383
"2032.327",66330.860240825,38014.5593793966,94647.1611022534,23024.8151655216,109636.905316128
"2032.346",66340.2828154279,37986.6990174101,94693.8666134458,22977.2184090903,109703.347221766
"2032.365",66349.7053900309,37958.8876154843,94740.5231645775,22929.6965306102,109769.714249451
"2032.385",66359.1279646338,37931.1249812408,94787.1309480268,22882.2492358641,109836.006693403
"2032.404",66368.5505392367,37903.4109235578,94833.6901549156,22834.8762325564,109902.224845917
"2032.423",66377.9731138397,37875.7452525587,94880.2009751207,22787.5772302956,109968.368997384
"2032.442",66387.3956884426,37848.1277796003,94926.6635972849,22740.3519405772,110034.439436308
"2032.462",66396.8182630455,37820.5583172625,94973.0782088286,22693.2000767666,110100.436449325
"2032.481",66406.2408376485,37793.0366793362,95019.4449959607,22646.1213540818,110166.360321215
"2032.500",66415.6634122514,37765.5626808134,95065.7641436895,22599.1154895772,110232.211334926
"2032.519",66425.0859868544,37738.1361378753,95112.0358358334,22552.1822021265,110297.989771582
"2032.538",66434.5085614573,37710.7568678827,95158.2602550319,22505.321212407,110363.695910508
"2032.558",66443.9311360602,37683.4246893646,95204.4375827559,22458.5322428827,110429.330029238
"2032.577",66453.3537106632,37656.1394220083,95250.5679993181,22411.8150177891,110494.892403537
"2032.596",66462.7762852661,37628.9008866486,95296.6516838836,22365.1692631169,110560.383307415
"2032.615",66472.1988598691,37601.7089052581,95342.68881448,22318.5947065966,110625.803013141
"2032.635",66481.621434472,37574.5633009368,95388.6795680072,22272.0910776829,110691.151791261
"2032.654",66491.0440090749,37547.4638979022,95434.6241202477,22225.6581075397,110756.42991061
"2032.673",66500.4665836779,37520.4105214794,95480.5226458763,22179.2955290249,110821.637638331
"2032.692",66509.8891582808,37493.4029980915,95526.3753184701,22133.0030766753,110886.775239886
"2032.712",66519.3117328837,37466.4411552498,95572.1823105177,22086.7804866924,110951.842979075
"2032.731",66528.7343074867,37439.5248215444,95617.943793429,22040.6274969273,111016.841118046
"2032.750",66538.1568820896,37412.6538266345,95663.6599375448,21994.5438468662,111081.769917313
"2032.769",66547.5794566926,37385.8280012395,95709.3309121456,21948.529277617,111146.629635768
"2032.788",66557.0020312955,37359.0471771296,95754.9568854614,21902.5835318942,111211.420530697
"2032.808",66566.4246058984,37332.3111871166,95800.5380246803,21856.7063540054,111276.142857791
"2032.827",66575.8471805014,37305.6198650449,95846.0744959578,21810.8974898379,111340.796871165
"2032.846",66585.2697551043,37278.9730457829,95891.5664644257,21765.1566868443,111405.382823364
"2032.865",66594.6923297072,37252.3705652137,95937.0140942008,21719.4836940297,111469.900965385
"2032.885",66604.1149043102,37225.8122602267,95982.4175483937,21673.878261938,111534.351546682
"2032.904",66613.5374789131,37199.297968709,96027.7769891173,21628.3401426388,111598.734815187
"2032.923",66622.9600535161,37172.8275295367,96073.0925774954,21582.8690897145,111663.051017318
"2032.942",66632.382628119,37146.4007825668,96118.3644736712,21537.4648582472,111727.300397991
"2032.962",66641.8052027219,37120.0175686282,96163.5928368156,21492.1272048062,111791.483200638
"2032.981",66651.2277773249,37093.6777295145,96208.7778251353,21446.8558874351,111855.599667215
"2033.000",66660.6503519278,37067.3811079746,96253.9195958811,21401.6506656396,111919.650038216
"2033.019",66670.0729265308,37041.1275477057,96299.0183053558,21356.511300375,111983.634552686
"2033.038",66679.4955011337,37014.9168933447,96344.0741089227,21311.4375540341,112047.553448233
"2033.058",66688.9180757366,36988.7489904607,96389.0871610126,21266.4291904348,112111.406961038
"2033.077",66698.3406503396,36962.6236855467,96434.0576151325,21221.4859748088,112175.19532587
"2033.096",66707.7632249425,36936.5408260123,96478.9856238727,21176.6076737891,112238.918776096
"2033.115",66717.1857995454,36910.500260176,96523.8713389149,21131.7940553989,112302.577543692
"2033.135",66726.6083741484,36884.5018372575,96568.7149110392,21087.0448890395,112366.171859257
"2033.154",66736.0309487513,36858.5454073702,96613.5164901324,21042.3599454794,112429.701952023
"2033.173",66745.4535233543,36832.6308215141,96658.2762251945,20997.7389968423,112493.168049866
"2033.192",66754.8760979572,36806.7579315679,96702.9942643465,20953.1818165967,112556.570379318
"2033.212",66764.2986725601,36780.9265902825,96747.6707548378,20908.6881795442,112619.909165576
"2033.231",66773.7212471631,36755.1366512732,96792.305843053,20864.257861809,112683.184632517
"2033.250",66783.143821766,36729.3879690129,96836.8996745191,20819.8906408265,112746.397002706
"2033.269",66792.5663963689,36703.6803988253,96881.4523939126,20775.5862953332,112809.546497405
"2033.288",66801.9889709719,36678.0137968772,96925.9641450666,20731.3446053555,112872.633336588
"2033.308",66811.4115455748,36652.3880201726,96970.435070977,20687.1653521997,112935.65773895
"2033.327",66820.8341201778,36626.8029265452,97014.8653138103,20643.0483184413,112998.619921914
"2033.346",66830.2566947807,36601.258374652,97059.2550149094,20598.9932879146,113061.520101647
"2033.365",66839.6792693836,36575.7542239664,97103.6043148009,20555.000045703,113124.358493064
"2033.385",66849.1018439866,36550.2903347718,97147.9133532014,20511.0683781284,113187.135309845
"2033.404",66858.5244185895,36524.8665681552,97192.1822690238,20467.1980727415,113249.850764437
"2033.423",66867.9469931925,36499.4827860004,97236.4112003846,20423.388918312,113312.505068073
"2033.442",66877.3695677954,36474.1388509818,97280.600284609,20379.6407048184,113375.098430772
"2033.462",66886.7921423983,36448.8346265582,97324.7496582385,20335.953223439,113437.631061358
"2033.481",66896.2147170013,36423.5699769663,97368.8594570362,20292.3262665417,113500.103167461
"2033.500",66905.6372916042,36398.3447672147,97412.9298159937,20248.759627675,113562.514955533
"2033.519",66915.0598662071,36373.1588630777,97456.9608693366,20205.2531015583,113624.866630856
"2033.538",66924.4824408101,36348.012131089,97500.9527505311,20161.8064840728,113687.158397547
"2033.558",66933.905015413,36322.9044385364,97544.9055922897,20118.4195722523,113749.390458574
"2033.577",66943.3275900159,36297.8356534548,97588.8195265771,20075.092164274,113811.563015758
