"Time","Emissions","Lo80","Hi80","Lo95","Hi95"
2073.14713964527,2887.5618995737,2501.274177165,3273.8496219824,2296.78580913265,3478.33799001475
2073.16637521859,2888.63953834539,2502.1068891631,3275.17218752769,2297.48886472875,3479.79021196204
2073.18561079191,2889.71717711711,2502.93960116121,3276.49475307302,2298.19192032486,3481.24243390936
2073.20484636523,2890.79481588881,2503.7723131593,3277.81731861831,2298.89497592097,3482.69465585665
2073.22408193855,2891.87245466053,2504.60502515741,3279.13988416364,2299.59803151708,3484.14687780397
2073.24331751187,2892.95009343225,2505.43773715553,3280.46244970897,2300.3010871132,3485.59909975129
2073.26255308519,2894.02773220394,2506.27044915362,3281.78501525426,2301.0041427093,3487.05132169858
2073.28178865851,2895.10537097566,2507.10316115173,3283.10758079959,2301.70719830542,3488.5035436459
2073.30102423183,2896.18300974736,2507.93587314983,3284.43014634488,2302.41025390152,3489.95576559319
2073.32025980515,2897.26064851908,2508.76858514794,3285.75271189021,2303.11330949764,3491.40798754051
2073.33949537847,2898.3382872908,2509.60129714605,3287.07527743554,2303.81636509376,3492.86020948783
2073.35873095179,2899.41592606249,2510.43400914414,3288.39784298083,2304.51942068986,3494.31243143512
2073.37796652511,2900.49356483421,2511.26672114226,3289.72040852616,2305.22247628598,3495.76465338244
2073.39720209843,2901.5712036059,2512.09943314035,3291.04297407146,2305.92553188208,3497.21687532973
2073.41643767175,2902.64884237762,2512.93214513846,3292.36553961678,2306.6285874782,3498.66909727705
2073.43567324507,2903.72648114932,2513.76485713656,3293.68810516208,2307.3316430743,3500.12131922434
2073.45490881839,2904.80411992104,2514.59756913467,3295.01067070741,2308.03469867042,3501.57354117166
2073.47414439171,2905.88175869276,2515.43028113278,3296.33323625273,2308.73775426653,3503.02576311898
2073.49337996503,2906.95939746445,2516.26299313088,3297.65580179803,2309.44080986263,3504.47798506627
2073.51261553835,2908.03703623617,2517.09570512899,3298.97836734335,2310.14386545875,3505.93020701359
2073.53185111167,2909.11467500787,2517.92841712708,3300.30093288865,2310.84692105485,3507.38242896088
2073.55108668499,2910.19231377959,2518.7611291252,3301.62349843398,2311.54997665097,3508.8346509082
2073.57032225831,2911.26995255128,2519.59384112329,3302.94606397927,2312.25303224707,3510.28687285549
2073.58955783163,2912.347591323,2520.4265531214,3304.2686295246,2312.95608784319,3511.73909480281
2073.60879340495,2913.42523009472,2521.25926511951,3305.59119506993,2313.65914343931,3513.19131675013
2073.62802897827,2914.50286886641,2522.09197711761,3306.91376061522,2314.36219903541,3514.64353869742
2073.64726455159,2915.58050763813,2522.92468911572,3308.23632616055,2315.06525463153,3516.09576064474
2073.66650012491,2916.65814640983,2523.75740111381,3309.55889170584,2315.76831022763,3517.54798259203
2073.68573569823,2917.73578518155,2524.59011311193,3310.88145725117,2316.47136582375,3519.00020453935
2073.70497127155,2918.81342395324,2525.42282511002,3312.20402279647,2317.17442141985,3520.45242648664
2073.72420684487,2919.89106272496,2526.25553710813,3313.52658834179,2317.87747701597,3521.90464843396
2073.74344241819,2920.96870149668,2527.08824910624,3314.84915388712,2318.58053261208,3523.35687038128
2073.76267799151,2922.04634026838,2527.92096110434,3316.17171943242,2319.28358820819,3524.80909232857
2073.78191356483,2923.1239790401,2528.75367310245,3317.49428497774,2319.9866438043,3526.26131427589
2073.80114913815,2924.20161781179,2529.58638510054,3318.81685052304,2320.68969940041,3527.71353622318
2073.82038471147,2925.27925658351,2530.41909709866,3320.13941606836,2321.39275499652,3529.1657581705
2073.83962028479,2926.35689535523,2531.25180909677,3321.46198161369,2322.09581059264,3530.61798011782
2073.85885585811,2927.43453412692,2532.08452109486,3322.78454715899,2322.79886618874,3532.07020206511
2073.87809143143,2928.51217289865,2532.91723309298,3324.10711270431,2323.50192178486,3533.52242401243
2073.89732700475,2929.58981167034,2533.74994509107,3325.42967824961,2324.20497738096,3534.97464595972
2073.91656257807,2930.66745044206,2534.58265708918,3326.75224379494,2324.90803297708,3536.42686790704
2073.93579815139,2931.74508921375,2535.41536908727,3328.07480934023,2325.61108857318,3537.87908985433
2073.95503372471,2932.82272798547,2536.24808108539,3329.39737488556,2326.3141441693,3539.33131180165
2073.97426929803,2933.90036675719,2537.0807930835,3330.71994043089,2327.01719976542,3540.78353374897
2073.99350487135,2934.97800552889,2537.91350508159,3332.04250597618,2327.72025536152,3542.23575569626
2074.01274044467,2936.05565036655,2538.74439009119,3333.36691064192,2328.4205136087,3543.69078712441
2074.03197601799,2937.13329829664,2539.57434369486,3334.69225289842,2329.11934575641,3545.14725083686
2074.05121159131,2938.21094622675,2540.40429729854,3336.01759515495,2329.81817790414,3546.60371454936
2074.07044716463,2939.28859415683,2541.23425090221,3337.34293741146,2330.51701005185,3548.06017826181
2074.08968273795,2940.36624208694,2542.06420450589,3338.66827966799,2331.21584219957,3549.51664197431
2074.10891831127,2941.44389001705,2542.89415810958,3339.99362192452,2331.9146743473,3550.9731056868
2074.12815388459,2942.52153794713,2543.72411171324,3341.31896418102,2332.61350649501,3552.42956939926
2074.14738945791,2943.59918587724,2544.55406531693,3342.64430643756,2333.31233864274,3553.88603311175
2074.16662503123,2944.67683380733,2545.38401892059,3343.96964869406,2334.01117079045,3555.34249682421
