"Week","Point.Forecast","Lo.80","Hi.80","Lo.95","Hi.95"
3003,78.887400852838,68.0115749582136,89.7632267474624,62.2542605027393,95.5205412029366
3004,78.9126655646575,68.0315631040333,89.7937680252817,62.271455403246,95.553875726069
3005,78.937930276477,68.0515503968091,89.8243101561448,62.2886489991346,95.5872115538193
3006,78.9631949882965,68.071536836679,89.8548531399139,62.3058412906162,95.6205486859767
3007,78.9884597001159,68.0915224237807,89.8853969764512,62.3230322779013,95.6538871223306
3008,79.0137244119354,68.1115071582519,89.915941665619,62.3402219612006,95.6872268626702
3009,79.0389891237549,68.1314910402302,89.9464872072796,62.3574103407247,95.7205679067851
3010,79.0642538355744,68.1514740698534,89.9770336012954,62.3745974166839,95.7539102544649
3011,79.0895185473939,68.1714562472588,90.007580847529,62.3917831892886,95.7872539054992
3012,79.1147832592134,68.191437572584,90.0381289458428,62.408967658749,95.8205988596777
3013,79.1400479710329,68.2114180459663,90.0686778960994,62.4261508252752,95.8539451167905
3014,79.1653126828524,68.231397667543,90.0992276981617,62.4433326890773,95.8872926766275
3015,79.1905773946718,68.2513764374515,90.1297783518922,62.460513250365,95.9206415389787
3016,79.2158421064913,68.2713543558288,90.1603298571539,62.4776925093483,95.9539917036344
3017,79.2411068183108,68.2913314228121,90.1908822138095,62.4948704662369,95.9873431703848
3018,79.2663715301303,68.3113076385385,90.2214354217221,62.5120471212403,96.0206959390204
3019,79.2916362419498,68.3312830031449,90.2519894807547,62.5292224745681,96.0540500093316
3020,79.3169009537693,68.3512575167683,90.2825443907702,62.5463965264296,96.087405381109
3021,79.3421656655888,68.3712311795456,90.313100151632,62.5635692770342,96.1207620541434
3022,79.3674303774083,68.3912039916134,90.3436567632031,62.5807407265911,96.1541200282254
3023,79.3926950892278,68.4111759531086,90.3742142253469,62.5979108753094,96.1874793031461
3024,79.4179598010472,68.4311470641679,90.4047725379266,62.615079723398,96.2208398786965
3025,79.4432245128667,68.4511173249277,90.4353317008058,62.632247271066,96.2542017546675
3026,79.4684892246862,68.4710867355246,90.4658917138479,62.649413518522,96.2875649308505
3027,79.4937539365057,68.4910552960951,90.4964525769163,62.6665784659748,96.3209294070366
3028,79.5190186483252,68.5110230067756,90.5270142898748,62.683742113633,96.3542951830174
3029,79.5442833601447,68.5309898677024,90.557576852587,62.700904461705,96.3876622585843
3030,79.5695480719642,68.5509558790118,90.5881402649166,62.7180655103994,96.421030633529
3031,79.5948127837837,68.5709210408399,90.6187045267274,62.7352252599243,96.454400307643
3032,79.6200774956032,68.590885353323,90.6492696378833,62.752383710488,96.4877712807183
3033,79.6453422074226,68.610848816597,90.6798355982483,62.7695408622986,96.5211435525467
3034,79.6706069192421,68.6308114307981,90.7104024076862,62.786696715564,96.5545171229202
3035,79.6958716310616,68.650773196062,90.7409700660613,62.8038512704922,96.587891991631
3036,79.7211363428811,68.6707341125247,90.7715385732375,62.821004527291,96.6212681584712
3037,79.7464010547006,68.690694180322,90.8021079290792,62.8381564861681,96.6546456232331
3038,79.7716657665201,68.7106533995897,90.8326781334505,62.855307147331,96.6880243857092
3039,79.7969304783396,68.7306117704634,90.8632491862158,62.8724565109873,96.7214044456918
3040,79.8221951901591,68.7505692930787,90.8938210872394,62.8896045773444,96.7547858029738
3041,79.8474599019786,68.7705259675712,90.9243938363859,62.9067513466095,96.7881684573476
3042,79.872724613798,68.7904817940763,90.9549674335198,62.9238968189899,96.8215524086062
3043,79.8979893256175,68.8104367727295,90.9855418785055,62.9410409946927,96.8549376565424
3044,79.923254037437,68.8303909036662,91.0161171712079,62.9581838739249,96.8883242009492
3045,79.9485187492565,68.8503441870215,91.0466933114915,62.9753254568933,96.9217120416197
3046,79.973783461076,68.8702966229308,91.0772702992212,62.9924657438048,96.9551011783472
3047,79.9990481728955,68.8902482115291,91.1078481342618,63.0096047348661,96.9884916109248
3048,80.024312884715,68.9101989529517,91.1384268164782,63.0267424302839,97.0218833391461
3049,80.0495775965345,68.9301488473335,91.1690063457354,63.0438788302645,97.0552763628044
3050,80.074842308354,68.9500978948094,91.1995867218985,63.0610139350144,97.0886706816935
3051,80.1001070201734,68.9700460955145,91.2301679448324,63.07814774474,97.1220662956069
3052,80.1253717319929,68.9899934495834,91.2607500144025,63.0952802596474,97.1554632043385
3053,80.1506364438124,69.009939957151,91.2913329304738,63.1124114799428,97.1888614076821
3054,80.1759011556319,69.029885618352,91.3219166929118,63.1295414058321,97.2222609054317
3055,80.2011658674514,69.0498304333211,91.3525013015817,63.1466700375213,97.2556616973815
3056,80.2264305792709,69.0697744021927,91.383086756349,63.1637973752163,97.2890637833255
3057,80.2516952910904,69.0897175251015,91.4136730570792,63.1809234191226,97.3224671630581
3058,80.2769600029099,69.1096598021819,91.4442602036379,63.198048169446,97.3558718363737
3059,80.3022247147293,69.1296012335682,91.4748481958905,63.215171626392,97.3892778030667
3060,80.3274894265488,69.1495418193947,91.5054370337029,63.232293790166,97.4226850629317
3061,80.3527541383683,69.1694815597959,91.5360267169408,63.2494146609733,97.4560936157634
3062,80.3780188501878,69.1894204549057,91.5666172454699,63.2665342390192,97.4895034613564
3063,80.4032835620073,69.2093585048585,91.5972086191561,63.2836525245088,97.5229145995059
3064,80.4285482738268,69.2292957097881,91.6278008378655,63.3007695176471,97.5563270300065
3065,80.4538129856463,69.2492320698287,91.6583939014639,63.3178852186391,97.5897407526535
3066,80.4790776974658,69.2691675851141,91.6889878098174,63.3349996276896,97.623155767242
3067,80.5043424092853,69.2891022557783,91.7195825627922,63.3521127450033,97.6565720735672
3068,80.5296071211047,69.3090360819551,91.7501781602544,63.369224570785,97.6899896714245
3069,80.5548718329242,69.3289690637781,91.7807746020704,63.3863351052391,97.7234085606094
3070,80.5801365447437,69.3489012013811,91.8113718881063,63.4034443485701,97.7568287409174
3071,80.6054012565632,69.3688324948977,91.8419700182287,63.4205523009824,97.790250212144
3072,80.6306659683827,69.3887629444616,91.8725689923038,63.4376589626802,97.8236729740852
3073,80.6559306802022,69.408692550206,91.9031688101984,63.4547643338676,97.8570970265367
3074,80.6811953920217,69.4286213122646,91.9337694717788,63.4718684147488,97.8905223692945
3075,80.7064601038412,69.4485492307706,91.9643709769118,63.4889712055278,97.9239490021545
3076,80.7317248156607,69.4684763058573,91.994973325464,63.5060727064083,97.957376924913
3077,80.7569895274801,69.488402537658,92.0255765173022,63.5231729175942,97.9908061373661
3078,80.7822542392996,69.508327926306,92.0561805522933,63.5402718392891,98.0242366393102
3079,80.8075189511191,69.5282524719342,92.0867854303041,63.5573694716966,98.0576684305417
3080,80.8327836629386,69.5481761746758,92.1173911512015,63.5744658150202,98.091101510857
3081,80.8580483747581,69.5680990346637,92.1479977148525,63.5915608694633,98.1245358800529
3082,80.8833130865776,69.5880210520308,92.1786051211244,63.6086546352292,98.157971537926
3083,80.9085777983971,69.6079422269101,92.2092133698841,63.625747112521,98.1914084842731
3084,80.9338425102166,69.6278625594343,92.2398224609989,63.642838301542,98.2248467188912
3085,80.9591072220361,69.6477820497361,92.270432394336,63.659928202495,98.2582862415771
3086,80.9843719338555,69.6677006979483,92.3010431697628,63.677016815583,98.2917270521281
3087,81.009636645675,69.6876185042034,92.3316547871466,63.6941041410088,98.3251691503413
3088,81.0349013574945,69.707535468634,92.362267246355,63.7111901789751,98.3586125360139
3089,81.060166069314,69.7274515913727,92.3928805472554,63.7282749296846,98.3920572089434
3090,81.0854307811335,69.7473668725517,92.4234946897153,63.7453583933397,98.4255031689273
3091,81.110695492953,69.7672813123034,92.4541096736025,63.7624405701429,98.458950415763
3092,81.1359602047725,69.7871949107603,92.4847254987847,63.7795214602966,98.4923989492483
3093,81.161224916592,69.8071076680544,92.5153421651295,63.7966010640029,98.525848769181
3094,81.1864896284115,69.827019584318,92.5459596725049,63.8136793814641,98.5592998753588
3095,81.2117543402309,69.8469306596833,92.5765780207786,63.8307564128821,98.5927522675798
3096,81.2370190520504,69.8668408942821,92.6071972098188,63.8478321584589,98.626205945642
3097,81.2622837638699,69.8867502882465,92.6378172394933,63.8649066183964,98.6596609093435
3098,81.2875484756894,69.9066588417086,92.6684381096702,63.8819797928963,98.6931171584826
3099,81.3128131875089,69.9265665548,92.6990598202178,63.8990516821603,98.7265746928575
3100,81.3380778993284,69.9464734276527,92.7296823710041,63.9161222863899,98.7600335122668
3101,81.3633426111479,69.9663794603983,92.7603057618974,63.9331916057868,98.793493616509
3102,81.3886073229674,69.9862846531685,92.7909299927662,63.9502596405522,98.8269550053826
3103,81.4138720347868,70.006189006095,92.8215550634787,63.9673263908874,98.8604176786863
3104,81.4391367466063,70.0260925193093,92.8521809739033,63.9843918569936,98.8938816362191
3105,81.4644014584258,70.045995192943,92.8828077239087,64.0014560390719,98.9273468777798
3106,81.4896661702453,70.0658970271273,92.9134353133634,64.0185189373233,98.9608134031673
3107,81.5149308820648,70.0857980219937,92.9440637421359,64.0355805519489,98.9942812121808
3108,81.5401955938843,70.1056981776735,92.9746930100951,64.0526408831492,99.0277503046194
3109,81.5654603057038,70.125597494298,93.0053231171096,64.0696999311251,99.0612206802824
3110,81.5907250175233,70.1454959719983,93.0359540630482,64.0867576960773,99.0946923389693
3111,81.6159897293428,70.1653936109056,93.0665858477799,64.1038141782062,99.1281652804794
3112,81.6412544411622,70.1852904111509,93.0972184711736,64.1208693777122,99.1616395046123
3113,81.6665191529817,70.2051863728652,93.1278519330983,64.1379232947958,99.1951150111677
3114,81.6917838648012,70.2250814961794,93.1584862334231,64.1549759296571,99.2285917999453
3115,81.7170485766207,70.2449757812245,93.1891213720169,64.1720272824964,99.262069870745
3116,81.7423132884402,70.2648692281312,93.2197573487492,64.1890773535137,99.2955492233667
3117,81.7675780002597,70.2847618370303,93.250394163489,64.206126142909,99.3290298576104
3118,81.7928427120792,70.3046536080525,93.2810318161058,64.2231736508821,99.3625117732763
3119,81.8181074238987,70.3245445413285,93.3116703064689,64.2402198776328,99.3959949701645
3120,81.8433721357182,70.3444346369887,93.3423096344476,64.2572648233609,99.4294794480754
3121,81.8686368475376,70.3643238951638,93.3729497999115,64.2743084882659,99.4629652068094
3122,81.8939015593571,70.3842123159841,93.4035908027302,64.2913508725473,99.4964522461669
3123,81.9191662711766,70.40409989958,93.4342326427732,64.3083919764046,99.5299405659486
3124,81.9444309829961,70.4239866460819,93.4648753199103,64.3254318000371,99.5634301659552
3125,81.9696956948156,70.4438725556201,93.4955188340111,64.3424703436439,99.5969210459873
3126,81.9949604066351,70.4637576283247,93.5261631849455,64.3595076074242,99.630413205846
3127,82.0202251184546,70.4836418643259,93.5568083725833,64.3765435915771,99.663906645332
3128,82.0454898302741,70.5035252637537,93.5874543967944,64.3935782963015,99.6974013642466
3129,82.0707545420936,70.5234078267383,93.6181012574488,64.4106117217963,99.7308973623908
3130,82.096019253913,70.5432895534095,93.6487489544166,64.4276438682601,99.7643946395659
3131,82.1212839657325,70.5631704438972,93.6793974875678,64.4446747358918,99.7978931955733
3132,82.146548677552,70.5830504983314,93.7100468567726,64.4617043248898,99.8313930302142
3133,82.1718133893715,70.6029297168418,93.7406970619012,64.4787326354527,99.8648941432903
3134,82.197078101191,70.622808099558,93.7713481028239,64.4957596677788,99.8983965346032
3135,82.2223428130105,70.6426856466099,93.8019999794111,64.5127854220664,99.9319002039545
3136,82.24760752483,70.6625623581269,93.8326526915331,64.5298098985138,99.9654051511461
3137,82.2728722366495,70.6824382342386,93.8633062390603,64.546833097319,99.9989113759799
3138,82.298136948469,70.7023132750745,93.8939606218634,64.5638550186802,100.032418878258
3139,82.3234016602884,70.722187480764,93.9246158398129,64.5808756627951,100.065927657782
3140,82.3486663721079,70.7420608514364,93.9552718927794,64.5978950298617,100.099437714354
3141,82.3739310839274,70.7619333872211,93.9859287806337,64.6149131200776,100.132949047777
3142,82.3991957957469,70.7818050882473,94.0165865032465,64.6319299336406,100.166461657853
3143,82.4244605075664,70.8016759546443,94.0472450604885,64.6489454707483,100.199975544385
3144,82.4497252193859,70.821545986541,94.0779044522308,64.665959731598,100.233490707174
3145,82.4749899312054,70.8414151840665,94.1085646783442,64.6829727163871,100.267007146024
3146,82.5002546430249,70.86128354735,94.1392257386997,64.6999844253131,100.300524860737
3147,82.5255193548443,70.8811510765202,94.1698876331685,64.7169948585729,100.334043851116
3148,82.5507840666638,70.9010177717061,94.2005503616216,64.7340040163638,100.367564116964
3149,82.5760487784833,70.9208836330365,94.2312139239301,64.7510118988828,100.401085658084
3150,82.6013134903028,70.9407486606402,94.2618783199654,64.7680185063268,100.434608474279
3151,82.6265782021223,70.9606128546458,94.2925435495988,64.7850238388926,100.468132565352
3152,82.6518429139418,70.9804762151821,94.3232096127015,64.8020278967769,100.501657931107
3153,82.6771076257613,71.0003387423775,94.353876509145,64.8190306801765,100.535184571346
3154,82.7023723375808,71.0202004363607,94.3845442388009,64.8360321892878,100.568712485874
3155,82.7276370494003,71.04006129726,94.4152128015405,64.8530324243074,100.602241674493
3156,82.7529017612197,71.0599213252039,94.4458821972356,64.8700313854315,100.635772137008
3157,82.7781664730392,71.0797805203207,94.4765524257578,64.8870290728566,100.669303873222
3158,82.8034311848587,71.0996388827387,94.5072234869787,64.9040254867787,100.702836882939
3159,82.8286958966782,71.1194964125862,94.5378953807703,64.9210206273941,100.736371165962
3160,82.8539606084977,71.1393531099912,94.5685681070042,64.9380144948987,100.769906722097
3161,82.8792253203172,71.159208975082,94.5992416655524,64.9550070894883,100.803443551146
3162,82.9044900321367,71.1790640079865,94.6299160562869,64.971998411359,100.836981652914
3163,82.9297547439562,71.1989182088327,94.6605912790796,64.9889884607064,100.870521027206
3164,82.9550194557757,71.2187715777487,94.6912673338027,65.0059772377261,100.904061673825
3165,82.9802841675951,71.2386241148621,94.7219442203282,65.0229647426137,100.937603592577
3166,83.0055488794146,71.2584758203009,94.7526219385283,65.0399509755648,100.971146783265
3167,83.0308135912341,71.2783266941929,94.7833004882754,65.0569359367746,101.004691245694
3168,83.0560783030536,71.2981767366656,94.8139798694416,65.0739196264385,101.038236979669
3169,83.0813430148731,71.3180259478468,94.8446600818994,65.0909020447516,101.071783984995
3170,83.1066077266926,71.337874327864,94.8753411255212,65.1078831919092,101.105332261476
3171,83.1318724385121,71.3577218768447,94.9060230001794,65.1248630681061,101.138881808918
3172,83.1571371503316,71.3775685949164,94.9367057057467,65.1418416735374,101.172432627126
3173,83.1824018621511,71.3974144822066,94.9673892420955,65.1588190083979,101.205984715904
3174,83.2076665739705,71.4172595388424,94.9980736090987,65.1757950728823,101.239538075059
3175,83.23293128579,71.4371037649513,95.0287588066287,65.1927698671852,101.273092704395
3176,83.2581959976095,71.4569471606604,95.0594448345586,65.2097433915014,101.306648603718
3177,83.283460709429,71.476789726097,95.090131692761,65.2267156460252,101.340205772833
3178,83.3087254212485,71.496631461388,95.1208193811089,65.2436866309511,101.373764211546
3179,83.333990133068,71.5164723666607,95.1515078994753,65.2606563464733,101.407323919663
3180,83.3592548448875,71.5363124420419,95.182197247733,65.2776247927861,101.440884896989
3181,83.384519556707,71.5561516876586,95.2128874257553,65.2945919700837,101.47444714333
3182,83.4097842685265,71.5759901036377,95.2435784334152,65.3115578785599,101.508010658493
3183,83.4350489803459,71.5958276901059,95.2742702705859,65.3285225184089,101.541575442283
3184,83.4603136921654,71.6156644471902,95.3049629371407,65.3454858898244,101.575141494506
3185,83.4855784039849,71.635500375017,95.3356564329528,65.3624479930002,101.60870881497
3186,83.5108431158044,71.6553354737132,95.3663507578956,65.37940882813,101.642277403479
3187,83.5361078276239,71.6751697434052,95.3970459118425,65.3963683954075,101.67584725984
3188,83.5613725394434,71.6950031842197,95.4277418946671,65.413326695026,101.709418383861
3189,83.5866372512629,71.714835796283,95.4584387062427,65.4302837271791,101.742990775347
3190,83.6119019630824,71.7346675797216,95.4891363464431,65.4472394920601,101.776564434105
3191,83.6371666749018,71.7544985346619,95.5198348151418,65.4641939898622,101.810139359942
3192,83.6624313867213,71.7743286612301,95.5505341122126,65.4811472207785,101.843715552664
3193,83.6876960985408,71.7941579595524,95.5812342375292,65.4980991850021,101.87729301208
3194,83.7129608103603,71.8139864297551,95.6119351909655,65.515049882726,101.910871737995
3195,83.7382255221798,71.8338140719643,95.6426369723953,65.5319993141431,101.944451730217
3196,83.7634902339993,71.853640886306,95.6733395816926,65.5489474794461,101.978032988552
3197,83.7887549458188,71.8734668729063,95.7040430187313,65.5658943788279,102.01161551281
3198,83.8140196576383,71.8932920318911,95.7347472833855,65.582840012481,102.045199302796
3199,83.8392843694578,71.9131163633862,95.7654523755293,65.5997843805979,102.078784358318
3200,83.8645490812772,71.9329398675176,95.7961582950369,65.6167274833712,102.112370679183
3201,83.8898137930967,71.952762544411,95.8268650417825,65.6336693209931,102.1459582652
3202,83.9150785049162,71.9725843941921,95.8575726156403,65.6506098936559,102.179547116177
3203,83.9403432167357,71.9924054169866,95.8882810164848,65.6675492015518,102.21313723192
3204,83.9656079285552,72.0122256129201,95.9189902441903,65.684487244873,102.246728612237
3205,83.9908726403747,72.0320449821182,95.9497002986312,65.7014240238114,102.280321256938
3206,84.0161373521942,72.0518635247062,95.9804111796821,65.7183595385589,102.313915165829
3207,84.0414020640137,72.0716812408098,96.0111228872176,65.7352937893074,102.34751033872
3208,84.0666667758332,72.0914981305541,96.0418354211122,65.7522267762486,102.381106775418
3209,84.0919314876526,72.1113141940647,96.0725487812406,65.7691584995743,102.414704475731
3210,84.1171961994721,72.1311294314666,96.1032629674776,65.7860889594759,102.448303439468
3211,84.1424609112916,72.1509438428852,96.133977979698,65.8030181561449,102.481903666438
3212,84.1677256231111,72.1707574284456,96.1646938177766,65.8199460897728,102.515505156449
3213,84.1929903349306,72.1905701882728,96.1954104815884,65.8368727605508,102.54910790931
3214,84.2182550467501,72.210382122492,96.2261279710082,65.8537981686703,102.58271192483
3215,84.2435197585696,72.2301932312281,96.2568462859111,65.8707223143222,102.616317202817
3216,84.2687844703891,72.2500035146059,96.2875654261722,65.8876451976978,102.64992374308
3217,84.2940491822086,72.2698129727505,96.3182853916666,65.9045668189879,102.683531545429
3218,84.319313894028,72.2896216057865,96.3490061822696,65.9214871783834,102.717140609673
3219,84.3445786058475,72.3094294138387,96.3797277978563,65.9384062760751,102.75075093562
3220,84.369843317667,72.3292363970319,96.4104502383021,65.9553241122537,102.78436252308
3221,84.3951080294865,72.3490425554907,96.4411735034823,65.9722406871099,102.817975371863
3222,84.420372741306,72.3688478893396,96.4718975932724,65.9891560008342,102.851589481778
3223,84.4456374531255,72.3886523987032,96.5026225075478,66.0060700536169,102.885204852634
3224,84.470902164945,72.4084560837059,96.533348246184,66.0229828456486,102.918821484241
3225,84.4961668767645,72.4282589444723,96.5640748090567,66.0398943771194,102.95243937641
3226,84.521431588584,72.4480609811265,96.5948021960414,66.0568046482195,102.986058528948
3227,84.5466963004034,72.4678621937929,96.625530407014,66.073713659139,103.019678941668
3228,84.5719610122229,72.4876625825958,96.65625944185,66.090621410068,103.053300614378
3229,84.5972257240424,72.5074621476594,96.6869893004254,66.1075279011965,103.086923546888
3230,84.6224904358619,72.5272608891078,96.717719982616,66.1244331327141,103.12054773901
3231,84.6477551476814,72.547058807065,96.7484514882978,66.1413371048107,103.154173190552
3232,84.6730198595009,72.5668559016551,96.7791838173467,66.158239817676,103.187799901326
3233,84.6982845713204,72.586652173002,96.8099169696387,66.1751412714995,103.221427871141
3234,84.7235492831399,72.6064476212297,96.84065094505,66.1920414664708,103.255057099809
3235,84.7488139949593,72.626242246462,96.8713857434567,66.2089404027792,103.288687587139
3236,84.7740787067788,72.6460360488228,96.9021213647349,66.2258380806141,103.322319332944
3237,84.7993434185983,72.6658290284356,96.932857808761,66.2427345001648,103.355952337032
3238,84.8246081304178,72.6856211854243,96.9635950754113,66.2596296616204,103.389586599215
3239,84.8498728422373,72.7054125199125,96.9943331645621,66.2765235651699,103.423222119305
3240,84.8751375540568,72.7252030320236,97.02507207609,66.2934162110024,103.456858897111
3241,84.9004022658763,72.7449927218814,97.0558118098712,66.3103075993068,103.490496932446
3242,84.9256669776958,72.7647815896091,97.0865523657825,66.3271977302718,103.52413622512
3243,84.9509316895153,72.7845696353302,97.1172937437003,66.3440866040863,103.557776774944
3244,84.9761964013347,72.8043568591682,97.1480359435013,66.3609742209388,103.591418581731
3245,85.0014611131542,72.8241432612461,97.1787789650623,66.377860581018,103.625061645291
3246,85.0267258249737,72.8439288416874,97.20952280826,66.3947456845122,103.658705965435
3247,85.0519905367932,72.8637136006152,97.2402674729712,66.41162953161,103.692351541976
3248,85.0772552486127,72.8834975381526,97.2710129590728,66.4285121224996,103.725998374726
3249,85.1025199604322,72.9032806544227,97.3017592664417,66.4453934573692,103.759646463495
3250,85.1277846722517,72.9230629495485,97.3325063949549,66.462273536407,103.793295808096
3251,85.1530493840712,72.9428444236529,97.3632543444894,66.479152359801,103.826946408341
3252,85.1783140958907,72.9626250768589,97.3940031149224,66.4960299277392,103.860598264042
3253,85.2035788077101,72.9824049092894,97.4247527061309,66.5129062404095,103.894251375011
3254,85.2288435195296,73.0021839210671,97.4555031179922,66.5297812979998,103.927905741059
3255,85.2541082313491,73.0219621123148,97.4862543503835,66.5466551006976,103.961561362001
3256,85.2793729431686,73.0417394831551,97.5170064031821,66.5635276486907,103.995218237647
3257,85.3046376549881,73.0615160337107,97.5477592762655,66.5803989421666,104.02887636781
3258,85.3299023668076,73.0812917641042,97.578512969511,66.5972689813127,104.062535752302
3259,85.3551670786271,73.1010666744581,97.6092674827961,66.6141377663165,104.096196390938
3260,85.3804317904466,73.1208407648949,97.6400228159983,66.6310052973652,104.129858283528
3261,85.4056965022661,73.1406140355368,97.6707789689953,66.6478715746461,104.163521429886
3262,85.4309612140855,73.1603864865065,97.7015359416646,66.6647365983463,104.197185829825
3263,85.456225925905,73.1801581179261,97.732293733884,66.6816003686528,104.230851483157
3264,85.4814906377245,73.1999289299178,97.7630523455312,66.6984628857526,104.264518389696
3265,85.506755349544,73.219698922604,97.793811776484,66.7153241498325,104.298186549255
3266,85.5320200613635,73.2394680961066,97.8245720266204,66.7321841610795,104.331855961647
3267,85.557284773183,73.2592364505479,97.8553330958181,66.7490429196802,104.365526626686
3268,85.5825494850025,73.2790039860497,97.8860949839552,66.7659004258211,104.399198544184
3269,85.607814196822,73.2987707027342,97.9168576909097,66.7827566796889,104.432871713955
3270,85.6330789086415,73.3185366007232,97.9476212165597,66.79961168147,104.466546135813
3271,85.6583436204609,73.3383016801386,97.9783855607833,66.8164654313509,104.500221809571
3272,85.6836083322804,73.3580659411023,98.0091507234586,66.8333179295177,104.533898735043
3273,85.7088730440999,73.3778293837358,98.039916704464,66.8501691761567,104.567576912043
3274,85.7341377559194,73.3975920081611,98.0706835036778,66.8670191714541,104.601256340385
3275,85.7594024677389,73.4173538144996,98.1014511209782,66.8838679155959,104.634937019882
3276,85.7846671795584,73.4371148028731,98.1322195562437,66.900715408768,104.668618950349
3277,85.8099318913779,73.456874973403,98.1629888093528,66.9175616511563,104.702302131599
3278,85.8351966031974,73.4766343262108,98.1937588801839,66.9344066429467,104.735986563448
3279,85.8604613150168,73.496392861418,98.2245297686157,66.9512503843248,104.769672245709
3280,85.8857260268363,73.516150579146,98.2553014745267,66.9680928754762,104.803359178196
3281,85.9109907386558,73.535907479516,98.2860739977956,66.9849341165866,104.837047360725
3282,85.9362554504753,73.5556635626494,98.3168473383012,67.0017741078414,104.870736793109
3283,85.9615201622948,73.5754188286674,98.3476214959222,67.018612849426,104.904427475164
3284,85.9867848741143,73.595173277691,98.3783964705376,67.0354503415256,104.938119406703
3285,86.0120495859338,73.6149269098415,98.409172262026,67.0522865843256,104.971812587542
3286,86.0373142977533,73.6346797252399,98.4399488702666,67.0691215780109,105.005507017496
3287,86.0625790095728,73.6544317240072,98.4707262951383,67.0859553227668,105.039202696379
3288,86.0878437213922,73.6741829062643,98.5015045365202,67.1027878187781,105.072899624006
3289,86.1131084332117,73.6939332721321,98.5322835942914,67.1196190662298,105.106597800194
3290,86.1383731450312,73.7136828217315,98.563063468331,67.1364490653066,105.140297224756
3291,86.1636378568507,73.7334315551833,98.5938441585182,67.1532778161933,105.173997897508
3292,86.1889025686702,73.7531794726081,98.6246256647323,67.1701053190745,105.207699818266
3293,86.2141672804897,73.7729265741267,98.6554079868527,67.1869315741349,105.241402986845
3294,86.2394319923092,73.7926728598597,98.6861911247587,67.2037565815588,105.27510740306
3295,86.2646967041287,73.8124183299276,98.7169750783297,67.2205803415307,105.308813066727
3296,86.2899614159482,73.8321629844511,98.7477598474452,67.2374028542349,105.342519977661
3297,86.3152261277676,73.8519068235505,98.7785454319848,67.2542241198556,105.37622813568
3298,86.3404908395871,73.8716498473462,98.8093318318281,67.271044138577,105.409937540597
3299,86.3657555514066,73.8913920559587,98.8401190468546,67.2878629105831,105.44364819223
3300,86.3910202632261,73.9111334495081,98.8709070769441,67.304680436058,105.477360090394
3301,86.4162849750456,73.9308740281149,98.9016959219763,67.3214967151855,105.511073234906
3302,86.4415496868651,73.9506137918991,98.932485581831,67.3383117481496,105.544787625581
3303,86.4668143986846,73.970352740981,98.9632760563882,67.3551255351338,105.578503262235
3304,86.4920791105041,73.9900908754805,98.9940673455276,67.371938076322,105.612220144686
3305,86.5173438223236,74.0098281955178,99.0248594491293,67.3887493718976,105.645938272749
3306,86.542608534143,74.0295647012129,99.0556523670732,67.4055594220442,105.679657646242
3307,86.5678732459625,74.0493003926856,99.0864460992395,67.4223682269453,105.71337826498
3308,86.593137957782,74.0690352700559,99.1172406455082,67.439175786784,105.74710012878
3309,86.6184026696015,74.0887693334435,99.1480360057595,67.4559821017438,105.780823237459
3310,86.643667381421,74.1085025829683,99.1788321798737,67.4727871720078,105.814547590834
3311,86.6689320932405,74.12823501875,99.209629167731,67.489590997759,105.848273188722
3312,86.69419680506,74.1479666409082,99.2404269692117,67.5063935791806,105.882000030939
3313,86.7194615168795,74.1676974495626,99.2712255841963,67.5231949164554,105.915728117304
3314,86.744726228699,74.1874274448327,99.3020250125652,67.5399950097663,105.949457447632
3315,86.7699909405184,74.2071566268381,99.3328252541988,67.556793859296,105.983188021741
3316,86.7952556523379,74.2268849956981,99.3636263089778,67.5735914652274,106.016919839449
3317,86.8205203641574,74.2466125515322,99.3944281767826,67.5903878277429,106.050652900572
3318,86.8457850759769,74.2663392944598,99.425230857494,67.6071829470251,106.084387204929
3319,86.8710497877964,74.2860652246001,99.4560343509927,67.6239768232565,106.118122752336
3320,86.8963144996159,74.3057903420724,99.4868386571593,67.6407694566195,106.151859542612
3321,86.9215792114354,74.325514646996,99.5176437758748,67.6575608472962,106.185597575575
3322,86.9468439232549,74.3452381394898,99.5484497070199,67.6743509954691,106.219336851041
3323,86.9721086350743,74.3649608196731,99.5792564504756,67.6911399013201,106.253077368829
3324,86.9973733468938,74.3846826876649,99.6100640061228,67.7079275650314,106.286819128756
3325,87.0226380587133,74.4044037435841,99.6408723738426,67.7247139867848,106.320562130642
3326,87.0479027705328,74.4241239875497,99.671681553516,67.7414991667624,106.354306374303
3327,87.0731674823523,74.4438434196805,99.7024915450241,67.7582831051459,106.388051859559
3328,87.0984321941718,74.4635620400955,99.7333023482481,67.7750658021171,106.421798586227
3329,87.1236969059913,74.4832798489133,99.7641139630693,67.7918472578575,106.455546554125
3330,87.1489616178108,74.5029968462527,99.7949263893688,67.8086274725489,106.489295763073
3331,87.1742263296303,74.5227130322324,99.8257396270281,67.8254064463726,106.523046212888
3332,87.1994910414497,74.542428406971,99.8565536759285,67.8421841795101,106.556797903389
3333,87.2247557532692,74.562142970587,99.8873685359514,67.8589606721427,106.590550834396
3334,87.2500204650887,74.581856723199,99.9181842069784,67.8757359244517,106.624305005726
3335,87.2752851769082,74.6015696649255,99.9490006888909,67.8925099366183,106.658060417198
